url,street,city,state,zip,beds,baths,min_price,max_price,min_sqft,max_sqft,listing_type,description,amenities,pet_policies
https://hotpads.com/25th-street-apartments-los-angeles-ca-90007-247b9tg/pad,1137 W 25th St,Los Angeles,CA,90007,0,1,1833,1925,0,0,rental,"USC Off-Campus Housing Pre-Leasing for Fall 2025! Sign before May 1st and enjoy 2 months rent-free! 

 Discounted rates already applied to the listing price.
 $500 sign-up bonus if you sign within a week of your tour! (Extra perks! )

Upgrade your living experience with our newly renovated, fully furnished studios, just a 10-minute walk from USC. Located in a peaceful community north of campus, our property features 16 stylish studios and falls within the DPS and Free Lyft Area for added convenience and safety.

Features:

Northside of USC - Quiet Neighborhood (Residential area).
In-unit washer/dryer.
Fully furniture for a move-in-ready experience.
- A desk
- A chair
- A bed and bed mattress
- A dining set
Heater/AC units for year-round comfort.
Spacious walk-in closets and modern kitchens.
- Kitchen appliances: oven, stove, fridge, and microwave.

Enjoy privacy and convenience with no shared bathrooms or unpredictable roommates. Perfect for students looking for a quiet and focused living space.",,
https://hotpads.com/the-olympic-los-angeles-ca-90007-244uk4d/pad,1234 W 37th Pl,Los Angeles,CA,90007,3,1,3800,3800,0,0,rental,"Gated community located just a five-minute walk from the USC campus. All units are equipped with heating and AC, new appliances, new flooring, recessed lighting, and on-site laundry. Bonus: there are wall-mounted TVs in all living rooms and bedrooms! 

Property is within the USC Department of Public Safety (DPS) Patrol Zone. DPS patrols the area surrounding USC's University Park Campus 24 hours per day, 7 days a week!. Building Amenities: Cats Yes, Dogs Small Only, Covered Parking Building Appliances: Stove, Refrigerator, Split System A/C (some units), Washer & Dryer (in some units), Dishwasher, Laundry Facilities, TV, Microwave.
 Pets: Pet Friendly",,
https://hotpads.com/1984-park-grove-ave-los-angeles-ca-90007-249h75f/pad,1984 Park Grove Ave,Los Angeles,CA,90007,0,1,1495,1595,0,0,rental,charming affordable updated,,
https://hotpads.com/2649-s-ellendale-pl-los-angeles-ca-90007-247uvzh/pad,2649 S Ellendale Pl,Los Angeles,CA,90007,3,3,4200,4995,0,0,rental,"Find the perfect blend of modern comfort and charm at 2649 Ellendale Pl. These renovated 3-bedroom lofted townhomes offer an inviting space with updated finishes, A/C, in-unit washer and dryer, and modern appliances. The clean and quaint property provides a peaceful retreat while keeping you just minutes from USC, local restaurants, and transit options. Ideal for those who want to stay close to everything, delivering both convenience and character in a prime student-friendly location.

Now leasing for Fall with August move in date! Contact us today!

*Furniture is for staging purposes only. Furniture not included*",,
https://hotpads.com/vista-magnolia-los-angeles-ca-90007-248905v/pad,1201 W 27th St,Los Angeles,CA,90007,3,3,3900,5150,0,0,rental,"Now Pre-leasing for Fall 2025! Immediate move ins available, as well!

Recently remodeled 3 bedroom townhomes located in a quiet and charming neighborhood on the north side of the USC campus. Conveniently located next to a USC tram stop and the University Village. Features a serene courtyard setting. Well within USC Campus Cruiser and DPS patrol area boundaries. 

Contact us today!",,
https://hotpads.com/the-twonine-los-angeles-ca-90007-247rzfa/pad,1119 W 29th St,Los Angeles,CA,90007,3,0,2995,5595,0,0,rental,"Introducing The Series by Stuho Student Housing, a curated collection of apartment homes near the University of Southern California! The Series by Stuho is composed of five unique communities all within walking distance of the University, the Village, The Row, and the Figueroa corridor. Step into luxury living with stainless steel appliances, private courtyards, and pool access at all five communities.

Check out our brand new housing options and find the perfect place to call your home away from home! Now leasing for Fall with August move in date! Contact us today!",,
https://hotpads.com/university-court-los-angeles-ca-90007-sm1bg3/pad,1147 W 24th St,Los Angeles,CA,90007,1,0,2000,2300,0,0,rental,"Charming adobe 1-bedrooms and studios in a gated community located blocks from the USC campus. Property is within the USC Department of Public Safety (DPS) Patrol Zone. DPS patrols the area surrounding USC's University Park Campus 24 hours per day, 7 days a week!. Building Amenities: Cats Yes, Dogs Small Only Building Appliances: Stove, Refrigerator, TV x 2, Washer/Dryer In the unit.
 Pets: Pet Friendly",,
https://hotpads.com/studio-42-los-angeles-ca-90007-1m2j0pv/pad,2642 Ellendale Pl,Los Angeles,CA,90007,0,1,1700,1800,0,0,rental,"LOCATION AND COMMUNITY

2642 Ellendale Place is located in the neighborhood of University Park in Los Angeles. University Park is a popular student neighborhood, primarily because it is home to the University of Southern California (USC). Living in University Park offers convenient access to USC's campus, making it an attractive choice for students.
 University of Southern California: 5 minute drive or 10 minute walk
 Los Angeles Trade-Technical College: 15 minute drive
 Loyola Law School: 15 minute drive
 Mount St. Mary's University: 5 minute drive or 20 minute walk
 University of California, Los Angeles (UCLA): 20 minute drive",,
https://hotpads.com/walton-avenue-los-angeles-ca-90007-sq58dw/pad,2928 Walton Ave,Los Angeles,CA,90007,3,3,4200,4700,0,0,rental,"Welcome to Walton Ave, a beautifully updated house located just two blocks from USC right inside the DPS patrol zone for added peace of mind.

This bright and open home features:
* Hardwood flooring throughout
* A fully functional kitchen with modern appliances

Each bedroom is generously sized, perfect for sharing with friends or creating your own study space. The open-concept living and dining area makes it easy to relax or host small get-togethers.

Whether you're walking to class, grabbing food nearby, or studying late at the library, everything is just minutes away. Experience the convenience and comfort of off-campus living without sacrificing style or safety.

This newly renovated home is just two blocks from USC, located safely within the DPS patrol zone perfect for Trojans who want comfort, convenience, and peace of mind.

Property Highlights:
* Hardwood floors throughout for a clean, modern feel
* A fully equipped kitchen with updated appliances

Whether you're rooming with friends or just want your own space to study and relax, this home offers plenty of privacy and comfort for student life.

Enjoy quick walks to campus, libraries, cafes, and all the local favorites around USC. It's the ideal mix of style, safety, and location all in one place.

DISCLAIMER: SCSH upgrades and renovates their units' furniture and room structures from time to time! Therefore, the pictures in this listing may not reflect the current situation of this room. We update the images we use rapidly and will add the new photos in the shortest notice possible.",,
https://hotpads.com/university-gateway-los-angeles-ca-90007-skjfhv/pad,3335 S Figueroa St,Los Angeles,CA,90007,2,0,1230,1650,0,0,rental,"Located near downtown Los Angeles and only steps away from USC, our University Gateway's location cannot be beaten! Whether you're going to class at USC or headed out for a night on the town, you can know that you'll be coming home to a spacious and modern apartment suited for you!

From our rooftop decks to our study rooms, you'll have everything you need to be successful and have fun here at University Gateway!",,
https://hotpads.com/shrine-collection-los-angeles-ca-90007-skhqp2/pad,3030 Shrine Pl,Los Angeles,CA,90007,4,0,2400,5650,0,0,rental,"Introducing The Shrine Collection by Stuho Student Housing, a curated collection of apartment homes near the University of Southern California! The Shrine Collection is composed of Six unique communities all within walking distance of the University, the Village, The Row, and the Figueroa corridor. Step into luxury living with stainless steel appliances, private courtyards and a fitness center. 

Check out our brand new housing options and find the perfect place to call your home away from home! Now leasing for Fall with August move in date! Contact us today!",,
https://hotpads.com/trojan-house-los-angeles-ca-90007-248s3ur/pad,2728 Ellendale Pl,Los Angeles,CA,90007,2,1,3000,3000,0,0,rental,"The Trojan House - 2728 Ellendale Place is a dedicated student housing community located in the University Park neighborhood, just minutes from the USC campus. Designed specifically for students, this residence offers a convenient and secure living environment. The area is heavily patrolled by the Department of Public Safety (DPS), enhancing the overall sense of safety for students. With its prime location and student-focused amenities, The Trojan House provides an ideal home for those looking to live close to campus.",,
https://hotpads.com/the-bryce-los-angeles-ca-90007-244hubd/pad,1287 W 37th Pl,Los Angeles,CA,90007,3,0,2800,3750,0,0,rental,"Gated community located just a five-minute walk from the USC campus. All units are equipped with heating and AC, new appliances, new flooring, recessed lighting, and on-site laundry. Bonus: there are wall-mounted TVs in all living rooms and bedrooms! Property is within the USC Department of Public Safety (DPS) Patrol Zone. DPS patrols the area surrounding USC's University Park Campus 24 hours per day, 7 days a week!. Building Amenities: Completely Renovated, New Flooring, New Lighting, New Appliances, New Bathrooms, TVs in Every Room, Cats Yes, Dogs Small Only, Covered Parking Building Appliances: Split System A/C (some units), Laundry Facilities, Stove, Refrigerator, Dishwasher, TV x 3.
 Pets: Pet Friendly",,
https://hotpads.com/the-arches-los-angeles-ca-90007-244uk2y/pad,1229 W 37th Pl,Los Angeles,CA,90007,4,0,2300,4500,0,0,rental,"Gated community located just a five-minute walk from the USC campus. All units are equipped with heating and AC, new appliances, new flooring, recessed lighting, and on-site laundry. Bonus: there are wall-mounted TVs in all living rooms and bedrooms! Property is within the USC Department of Public Safety (DPS) Patrol Zone. DPS patrols the area surrounding USC's University Park Campus 24 hours per day, 7 days a week!. Building Amenities: Newly Remodeled, Covered Parking (available), Furniture Available, Cats Yes, Dogs Small Only Building Appliances: Stove, Refrigerator, Microwave, Dishwasher, Split System A/C (some units), TV, Laundry Facilities.
 Pets: Pet Friendly",,
https://hotpads.com/the-dime-los-angeles-ca-90007-247saky/pad,2620 Severance St,Los Angeles,CA,90007,2,0,1875,3850,0,0,rental,"Introducing The Series by Stuho Student Housing, a curated collection of apartment homes near the University of Southern California! The Series by Stuho is composed of five unique communities all within walking distance of the University, the Village, The Row, and the Figueroa corridor. Step into luxury living with stainless steel appliances, private courtyards, and pool access at all five communities.

Check out our brand new housing options and find the perfect place to call your home away from home! Now leasing for Fall with August move in date! Contact us today!",,
https://hotpads.com/1241-west-37th-place-los-angeles-ca-90007-248t2b9/pad,1241 W 37th Pl,Los Angeles,CA,90007,6,4,6500,6750,0,0,rental,"Welcome to our spacious and modern apartment located in the vibrant city of Los Angeles, CA. This stunning residence boasts an impressive six bedrooms and four bathrooms, providing ample space for you to create your perfect living environment.

The apartment features top-of-the-line stainless steel appliances, ensuring that your culinary adventures are met with ease and style. The sleek granite countertops add a touch of elegance to the kitchen, making it a true centerpiece of the home. Stay comfortable year-round with the convenience of central heating and air conditioning, allowing you to adjust the temperature to your liking.

For added convenience, an onsite laundry facility is available, making laundry day a breeze. Whether you're a busy professional or a student seeking a comfortable and modern living space, this apartment is the perfect fit. With its prime location in Los Angeles, you'll have easy access to a wide array of dining, shopping, and entertainment options. Don't miss out on the opportunity to call this apartment your home.",,
https://hotpads.com/adams-hill-lofts-llc-los-angeles-ca-90007-249h79u/pad,231 W 27th St,Los Angeles,CA,90007,0,1,1149,1149,0,0,rental,,,
https://hotpads.com/providence-los-angeles-ca-90007-2488z9u/pad,2640 Menlo Ave,Los Angeles,CA,90007,3,0,2995,4350,0,0,rental,"Now Pre-leasing for Fall 2025! Immediate move ins available, as well!

Providence is a warm and welcoming 20-unit gated community offering a range of spacious living options, from cozy 2-bedroom apartments to an expansive 9-bedroom, 7.5-bath home. Each unit comes equipped with standard appliances, air conditioning units for comfort, and access to community laundry facilities. Convenient on-site parking ensures ease of access, while the gated entry provides added security. Located just a street away from Ralphs and within close proximity to campus, Providence offers the perfect balance of comfort and convenience for student living!",,
https://hotpads.com/four-pack-los-angeles-ca-90007-2488ztu/pad,1214 W 30th St,Los Angeles,CA,90007,3,3,4200,4900,0,0,rental,"Now Pre-leasing for Fall 2025! Immediate move ins available, as well!

Introducing The Four Pack at 1200 W 30th St, offering private, spacious units in one of the best locations for USC students. Whether you're looking for a 2,3,4 -bedroom or 6-bedroom unit, each apartment is equipped with modern appliances, A/C, and in-unit washer and dryer, ensuring a comfortable and convenient living experience. Located just a short walk from campus, with on-site parking and easy access to dining, shopping, and public transportation, The Four Pack is the ideal spot for students seeking comfort, space, and a prime location near USC.

Contact us today!",,
https://hotpads.com/the-sequoia-los-angeles-ca-90007-244uk3f/pad,1222 W 37th Pl,Los Angeles,CA,90007,4,0,3750,4200,0,0,rental,"Gated community located just a five-minute walk away from the USC campus. Newly added furnished outdoor patio area.Property is within the USC Department of Public Safety (DPS) Patrol Zone. DPS patrols the area surrounding USC's University Park Campus 24 hours per day, 7 days a week!. Building Amenities: TV x 4, Cats Yes, Dogs Small Only, Parking Available Building Appliances: Stove, Refrigerator, Split System A/C (some units), Laundry Facilities, Gated Security.
 Pets: Pet Friendly",,
https://hotpads.com/the-row-house-los-angeles-ca-90007-w3uh1p/pad,630 W 28th St,Los Angeles,CA,90007,2,3,4200,7000,0,0,rental,"Situated on USC's renowned Fraternity Row, just a short distance from Campus, The Row House - USC has been meticulously designed to promote the academic and social well-being of our student residents. This community provides an array of onsite amenities that resemble a resort, including a lounge room, study room, a second-floor deck area, and secure and gated parking for cars and bikes.",,
https://hotpads.com/hoover-square-los-angeles-ca-90007-247zxg4/pad,2601 S Hoover St,Los Angeles,CA,90007,4,0,1700,7200,0,0,rental,"Now Pre-leasing for Fall 2025! Immediate move ins available, as well!

Our premier off-campus apartments are just a few steps from USC. Choose your designer residence from studio to Four-bedroom options or our one-of-a-kind eight-bedroom, eight-bathroom roommate oasis. All residences will include top-of-the-line custom furnishing to fit your space, a full appliance package, and an in-unit washer and dryer! Enjoy ample storage, accent lighting, a TV in all living rooms, and community perks such as study nooks, Swimming Pool, lounge seating, and an open-air patio!

Contact us today!",,
https://hotpads.com/casas-on-cordova-street-apartments-los-angeles-ca-90007-24c8tse/pad,1864 Cordova St,Los Angeles,CA,90007,0,1,1188,1238,0,0,rental,,,
https://hotpads.com/the-1200-los-angeles-ca-90007-w2kbqb/pad,1200 W 35th St,Los Angeles,CA,90007,4,3,1079,1630,0,0,rental,"USC Student Housing within DPS/Freelyft zone. Lease term: August 10th 2025 to July 25th 2026
This brand-new loft apartment is now open. The furnished room is ready for you to add your personal touch. The building features an elevator, gym, and a package room within the gated premises. All units are furnished, Online portal available for rent payment and issue reporting 24/7.",,
https://hotpads.com/mardigras-apartments-los-angeles-ca-90007-skfm60/pad,720 W 27th St,Los Angeles,CA,90007,2,0,1600,2700,0,0,rental,"$500 SIGN UP BONUS (RENT CREDIT)
HALF DEPOSIT ONLY!
Furnished options. 
USC HOUSING FALL 2025. 
The application fees are WAIVED if the lease is signed by the end of the month.

USC HOUSING AVAILABLE ONLY IN AUGUST 2025.
AVAILABLE FALL 2025.
HALF DEPOSIT ONLY!
APPLICATION FEES ARE WAIVED if paid by the end of the month.

Large, unfurnished units within walking distance from USC Campus and 10 min from Downtown Los Angeles.
We can furnish any unit only per request for an extra charge.
$50 garage remote deposit. 
Water, sewer and trash are included. 
FREE PARKING. 
Electricity and internet are NOT included.
Tenants set up the accounts before move in.
There's a refrigerator, an electric stove and a microwave (dishwasher in certain units). 
There is an A/C and central heat. 
There's a pool, an elevator, a laundry and a mail room. 
The building and parking are gated. 
There's a USC bus stop in front of the building. 
There are cameras and a bike rack. 
DPS campus police is patrolling the area, there are security guards on most street corners. 
Everything is a walking distance or a short bike ride. 
There are stores, restaurants, banks and a post office in the area.",,
https://hotpads.com/dee-jay-and-the-joint-los-angeles-ca-90007-24a2mdx/pad,2716 Ellendale Pl,Los Angeles,CA,90007,5,0,4500,7900,0,0,rental,"LOCATION AND COMMUNITY

2716 Ellendale Place, Los Angeles, CA 90007 is located in the University Park neighborhood, which is a popular student neighborhood in Los Angeles. University Park is home to the University of Southern California (USC) and is known for its vibrant student community. University Park is also known for its diverse dining options, coffee shops, bookstores, and other student-oriented businesses. The area often buzzes with student activities, events, and a lively atmosphere, particularly during the academic year.
 University of Southern California: 5 minute drive or 10 minute walk
 Los Angeles Trade-Technical College: 15 minute drive
 Loyola Law School: 15 minute drive
 Mount St. Mary's University: 5 minute drive or 10 minute walk
 University of California, Los Angeles (UCLA): 15 minute drive

MORE ABOUT THE PROPERTY
 The apartments at 2716 Ellendale Place features spacious rooms, wooden floors, in-unit laundry, and a kitchen.
 Includes regular closets, AC, fully equipped kitchens with granite countertops, stainless-steel appliances, in-unit laundry, plunge pool/spa, hot tub, and a shared yard.
 Property also provides parking and is gated.

DISCLAIMER: SCSH upgrades and renovates their units' furniture and room structures from time to time! Therefore, the pictures in this listing may not reflect the current situation of this room. We update the images we use rapidly and will add the new photos in the shortest notice possible.

The images on this site are for property representation, and the depicted unit may not be currently available. Attend our weekly showings for an accurate view. Contact us to schedule a tour.",,
https://hotpads.com/2331-portland-street-los-angeles-ca-90007-249n5h5/pad,2331 Portland St,Los Angeles,CA,90007,2,0,1306,1663,0,0,rental,"USC Off-Campus Housing Pre-Leasing for Fall 2025! Sign before May 1st and enjoy 2.5 months rent-free! 

Discounted rates already applied to the listing price. $500 sign-up bonus if you sign within a week of your tour! (Extra perks! )
Please inquire for units available!

Experience the ultimate convenience and comfort at our newly renovated and furnished studios, ideally situated within a short 10-minute walk to USC. Our location offers the added benefit of being within the DPS and Free Lyft Zone, ensuring easy transportation options for students.

As part of our gated community, you'll enjoy the serenity of beautiful landscapes, creating a peaceful atmosphere for your living experience. Plus, our prime location means you're just a quick three-minute bike ride away from USC campus and The Row, allowing you to immerse yourself in the vibrant college atmosphere.

We prioritize your convenience with a 24-hour on-site laundry facility and available parking options, providing you with hassle-free living. Our studios are designed with your comfort in mind, featuring hardwood floors, air conditioning, a fridge, stove, and turbo-speed internet, ensuring that you have everything you need right at your fingertips.

Availability for these exceptional homes is limited, so don't wait! Contact us today via phone or email to secure your spot in this incredible community. We offer both furnished and unfurnished units to suit your personal preferences.

Don't miss out on this opportunity to secure your ideal home near USC. Call or email us now to get started!",,
https://hotpads.com/artisan-on-2nd-los-angeles-ca-90012-skjfq2/pad,601 E 2nd St,Los Angeles,CA,90012,2,0,2748,3158,0,0,rental,"Newly renovated homes are now available. Located at the juncture of The Arts and Little Tokyo, residents enjoy 20 foot ceilings and easy access to the 5, 10, 101 & 110 freeways as well as a gold line metro stop.

Artisan on 2nd apartments reside at the juncture of the 2 most vibrant districts in Downtown LA, The Arts and Little Tokyo. Walk to several of Los Angeles's finest restaurants and shopping areas. With some of the largest square footage to be found in DTLA, Artisan on 2nd features newly renovated apartments and lofts with soaring 20 foot ceilings! Located with easy access to the 5, 10, 101 & 110 freeways as well as a gold line metro stop.",,
https://hotpads.com/a813-los-angeles-ca-90012-skfqen/pad,813 Alpine St,Los Angeles,CA,90012,2,0,1745,2295,0,0,rental,,,
https://hotpads.com/riverfront-live-work-lofts-los-angeles-ca-90012-tuyfdz/pad,201 S Santa Fe Ave,Los Angeles,CA,90012,1,1,2550,2550,0,0,rental,"Riverfront Lofts, nestled in the heart of the Arts District in Downtown Los Angeles, is less than half a mile to the festive Little Tokyo area and Union Station / Olvera Street Historic Site. Grab some coffee at Cafe Gratitude, less than a mile away, or enjoy a wonderful performance at the Walt Disney Concert Hall. Commuting is easy when you can hop on any LA freeway within 5 minutes. Riverfront Lofts offers unique apartment features such as polished concrete floors, large industrial style windows, and exposed air ducts. Our amenities are sure to keep you occupied. Catch some rays hanging at the pool. Feel free to have some fun in our clubhouse or just sit and relax in our hot tub. Keep up with your fitness goals, and put in some solid work out time at our fitness center. Socialize with your neighbors or invite some friends to check out a movie at our outdoor projection screen outdoor lounge.Live centralized, luxuriously, and comfortable at Riverfront Lofts.",,
https://hotpads.com/121-s-hope-st-los-angeles-ca-90012-skm1d1/505/pad,121 S Hope St,Los Angeles,CA,90012,2,2,2600,4500,0,0,rental,"Experience elevated city living in this luxurious 2-bedroom, 2-bathroom penthouse condo located in the heart of Downtown LA's cultural corridor. This rare top-floor residence features an expansive 350 sq ft private balcony with unobstructed 180 views of the iconic Disney Concert Hall perfect for entertaining or quiet evenings under the skyline. Small in unit washer/dryer, custom cabinetry, and recessed lighting throughout.

Short walking distance to the Music Center, The Broad, MOCA, Colburn School, and Grand Park, this location puts you at the center of art, music, and culture. Secure tandem parking, laundry, fitness center, pool and spa, and building amenities complete the package.",,
https://hotpads.com/222-s-central-ave-los-angeles-ca-90012-skpddw/314/pad,222 S Central Ave,Los Angeles,CA,90012,2,2,3100,3450,0,0,rental,"Nicely remodeled with great appliances, natural quartzite countertop, remote controlled window blinds, bidet toilets, etc...Lots of upgraded 2 bed/ 2 bath condominium in highly desirable Little Tokyo.
Condo amenities are great too: Gym, coy fish pond Japanese garden, sauna, community room, library...And you can enjoy a lot of activities in Little Tokyo.",,
https://hotpads.com/1018-doyle-pl-los-angeles-ca-90012-1m2jd33/1/pad,1018 Doyle Pl,Los Angeles,CA,90012,2,1.5,2280,2280,0,0,rental,"Great location on a cul-de-sac . Steps to Chinatown and the DASH transit stop. Close proximity to freeways, shopping and downtown LA.

This end-unit 2-story apartment was recently renovated and upgraded with new laminate flooring, carpeting, kitchen cabinets / counters -- including upgraded bathrooms and paint throughout. Laundry hookups available in-unit. 

Enjoy a short commute to the LA Fashion District, Staples Center, Disney Concert Hall, Chinatown and all the amazing dining and glamorous shopping that living in Los Angeles has to offer. Chinatown is one of L.A.'s most popular tourist destinations. Chinatown is experiencing a modern-day renaissance.",,
https://hotpads.com/800-w-1st-st-los-angeles-ca-90012-skhavu/808-a/pad,800 W 1st St,Los Angeles,CA,90012,2,2,2595,4000,0,0,rental,"Located in the prestigious Bunker Hill Tower, this fully furnished 2-bedroom, 2-bathroom corner unit offers an exceptional blend of luxury, convenience, and breathtaking views. Situated on the 8th floor, this 1,172 sq. ft. residence features floor-to-ceiling windows that flood the space with natural light while showcasing stunning north and west-facing views, including the iconic Hollywood sign and the glittering Los Angeles skyline. The open-concept living and dining area creates a seamless flow, perfect for entertaining or simply enjoying the beauty of the city. The modern kitchen is well-appointed with sleek countertops, ample cabinetry, and full appliances, making it a dream for any home chef.

The spacious primary suite offers a private en-suite bathroom, generous closet space, and scenic views. The second bedroom is equally inviting, ideal for guests, a home office, or additional living space. Both bathrooms have been elegantly designed with contemporary finishes, providing a spa-like experience. Throughout the unit, hardwood floors add warmth and sophistication. One of the most attractive features of living in Bunker Hill Tower is that ALL utilities are included in the rent electricity, water, gas, internet, and cable eliminating the hassle of multiple bills.

Residents of Bunker Hill Tower enjoy access to an array of world-class amenities, including an Olympic-size heated swimming pool, relaxing hot tub, and fully equipped fitness centers for men and women. The building also boasts two private tennis courts, BBQ grilling stations, sauna facilities, a private park with swings, and secure 24/7 security with concierge service. Additional conveniences include an on-site market, hair salon, and guest parking.
$3.8K rent plus $200 for utilities (power+water+internet+gas).
No pets allowed.

Located in the heart of Downtown Los Angeles, this home offers unparalleled access to top cultural and entertainment destinations. Within minutes, you can explore The Broad Museum, Walt Disney Concert Hall, MOCA, Dorothy Chandler Pavilion, and Grand Park.",,
https://hotpads.com/930-new-depot-st-los-angeles-ca-90012-1m2jf7k/1/pad,930 New Depot St,Los Angeles,CA,90012,2,1,2350,2400,0,0,rental,"Beautiful & Spacious Lower 2 Bedroom + 1 Bath in Quiet Victor Heights, China Town. This unit features gorgeous new flooring, AC wall mounts, front yard, open lay out, spacious bedrooms, newly remodeled bathroom, parking onsite, and much more. 12 Month lease, tenants pay all utilities, laundry onsite, no pets, available now! 
Contact RIA Management for more information",,
https://hotpads.com/654-amador-st-los-angeles-ca-90012-1m2jee0/pad,654 Amador St,Los Angeles,CA,90012,1,1,2150,2150,0,0,rental,"* 1BR / 1BA bungalow. 
* In unit washer & dryer included. 
* Outdoor space is private and fenced. Pets are welcome!
* Backyard provides room to relax and entertain. 
* Home is part of a 7 unit canyon property with several houses on the lot. 
* Stainless steel appliances. Hardwood floors. Tiled bathroom with frameless shower. 
* Window AC unit. 
* Canyon setting, walk right into Elysian Park. Hiking trails & parks within a few blocks of the property. 
* Pets are welcome!
* Street parking only.

 Construction Discount: $2,150/month for the First Year! Rent is $2,350/month, but we're offering a $200 per month discount for the first 12 months! Please be aware there will be construction on the lot as part of a Triplex ADU project",,
https://hotpads.com/m-solano-(tax)-(wo)-los-angeles-ca-90012-1m2je29/pad,460 Solano Ave,Los Angeles,CA,90012,2,1,2398,2398,0,0,rental,"2 bedroom 1 full bathroom, updated kitchen, bathroom, flooring and lighting and 1 assigned parking. It comes with refridgerator, stove, washer and dryer in the unit.

Close to LA State Historic Park, Dodger Stadium, China Town, Majordomo, Elysian Park. South of 110 FWY and West of 5 FWY.

We are looking for prospect with three times rent rate as household income, Credit over 700, no eviction records; no bankruptcy records; no collection records. $45 Tenant admin fee and liability insurance required, and included in monthly rent. Non refundable application fee of $59.67, apply on-site. all payments via authorized tenant portal.",,
https://hotpads.com/beaudry-los-angeles-ca-90012-1n1uhmt/pad,906 N Beaudry Ave,Los Angeles,CA,90012,2,1,2095,2095,0,0,rental,"This beautifully designed 2-bedroom, 1-bathroom unit features an inviting open floor plan that maximizes space and natural light. The stunning grey wood flooring perfectly complements the stylish cabinets, creating a modern yet cozy atmosphere. The farmhouse-style kitchen sink adds a touch of charm, while the convenient shower-tub combination offers both comfort and functionality.

Located just minutes from the heart of Downtown LA, you'll enjoy easy access to vibrant city life. You're only a quick 4-minute drive from Dodgers Stadium and mere blocks away from popular neighborhood spots like Mohawk Bend, Larchmont Bungalow, Taix, Andante Coffee Roasters, and Sunset Junction. 

For outdoor enthusiasts, some of Los Angeles's most beloved hiking trails are nearby, along with an array of world-renowned restaurants and shopping centers. Enjoy leisurely walks to local eateries and unwind in the vibrant neighborhood atmosphere.

Don't miss the opportunity to make this lovely unit your new home! Schedule a viewing today! Price includes move in special.",,
https://hotpads.com/100-s-alameda-st-los-angeles-ca-90012-24d981k/210/pad,100 S Alameda St,Los Angeles,CA,90012,1,1,2150,3000,0,0,rental,"Fully furnished Stunning 1-bedroom luxury condo in the resort-style community of ""Savoy."" This END unit features a newly remodeled kitchen with a deep single sink, quartz countertops, brand-new cabinets, and stainless steel appliances. With an open layout, ultra-high ceilings, and a spacious, unique floor plan, the unit is bathed in natural light from its large windows. Enjoy the cozy dual-sided fireplace that connects the living room and bedroom. The generously sized master bedroom includes a ceiling fan and a sliding door for added privacy, along with a separate walk-in closet. The bathroom has been fully renovated, except for the bathtub, offering a fresh, modern feel. The unit also includes a side-by-side stackable washer and dryer in the closet and features central AC and heating. There's one assigned gated parking space and plenty of visitor parking available.

The Savoy community is ideally located in the heart of Downtown Los Angeles' Little Tokyo District. It offers resort-like amenities such as a swimming pool, spa, fitness center, business center, yoga room, theater, sports cafe for private gatherings, BBQ areas, beautiful courtyards, a hotel-style lobby, 24-hour front desk service, 24-hour security, and a rooftop deck with stunning views of the Downtown skyline. Positioned in a prime location within Downtown's Little Tokyo and Arts District, the condo is close to restaurants, art galleries, shops, cafes, museums, and public transportation. Embrace an exciting DTLA lifestyle just minutes from your doorstep!",,
https://hotpads.com/108-w-2nd-st-los-angeles-ca-90012-skfzwu/910/pad,108 W 2nd St,Los Angeles,CA,90012,2,1,2200,3800,0,0,rental,"Stay in a stylish, fully furnished, centrally located loft in the heart of Downtown LA. With tons of natural light, this studio feels both cozy and open. This loft is the perfect landing pad for exploring Downtown LA, just steps from local hot spots, including Grand Central Market. This loft is fully stocked with everything you need to be comfortable during your stay- from plush bed linens to a dedicated workspace area, to a fully-equipped kitchen ready to whip up a quick coffee or four-course meal alike! 

We manage two stunning units in this building! This listing is for our cozy studio with a queen bed, ideal for up to 2 guests. If you'd like extra room, we also offer a spacious one-bedroom with a private bedroom and two couches, accommodating up to 4 guests. Inquire with our team for more details!

1 - 12 month leases available 

Contact Open Air Homes for more details.",,
https://hotpads.com/nari-koreatown-los-angeles-ca-90010-tp6e5j/pad,3150 Wilshire Blvd,Los Angeles,CA,90010,2,0,2485,5795,0,0,rental,"The newly renovated Nari, situated in the heart of vibrant Koreatown, offers studio, one-, and two-bedroom apartment homes and a reimagined 7th floor indoor- outdoor amenity deck with panoramic views of the L.A. skyline and Pacific Ocean. Discover your urban oasis and find retreat from the kinetic energy of Koreatown and Los Angeles. 

Your new home exudes luxury with features like floor to ceiling windows, granite countertops with modern subway tile backsplash and two-tone European style cabinetry. Make time for tranquility and indulge in shared spaces like the resort style infinity pool and hot tub, brand new pet park and brand-new fitness center with spin bikes, free weights and yoga room. 

You'll enjoy walkable access to amazing cuisine, bustling nightlife and the best of L.A.'s arts and culture right outside your door. At your urban retreat, Nari Koreatown.",,
